-1.320086	 0.912419	 3 
-0.121282	 4.082500	 3 
0.467626	 0.205234	 3 
3.237583	 -0.540353	 2 
0.741338	 1.588970	 3 
-0.446691	 -3.181664	 2 
-0.267700	 0.685517	 3 
0.105607	 2.391906	 3 
1.174387	 -0.176823	 3 
0.255617	 -3.129053	 2 
6.060189	 6.276819	 1 
1.741606	 2.460642	 3 
2.181701	 0.655384	 2 
2.365192	 0.860692	 2 
2.806473	 2.896883	 1 
2.270057	 -1.455284	 2 
-0.622694	 2.434135	 3 
2.024883	 3.110449	 1 
-0.464844	 0.404406	 3 
0.287054	 3.006516	 1 
-2.092159	 4.169571	 3 
0.951798	 3.892081	 3 
1.896017	 1.247899	 2 
-1.608695	 -2.625413	 3 
0.680531	 2.368168	 3 
0.378159	 4.979909	 3 
-0.762395	 0.402095	 3 
0.511876	 -0.089126	 3 
1.001333	 2.614860	 3 
0.012093	 4.474034	 3 
-0.097442	 0.897425	 3 
1.219200	 1.274602	 3 
-1.743264	 1.709902	 3 
-0.848580	 3.403127	 3 
-0.018957	 2.402632	 3 
0.471252	 2.319258	 1 
1.114936	 1.824579	 3 
2.342357	 3.627665	 1 
0.864183	 -0.884887	 2 
3.600713	 1.396400	 1 
1.438246	 1.736717	 3 
0.748550	 1.343995	 2 
1.493340	 -1.003003	 2 
3.891670	 -0.581691	 2 
0.054901	 -2.384201	 2 
5.509874	 5.627368	 1 
0.239048	 3.825184	 3 
3.868474	 -2.152828	 2 
3.092429	 2.815551	 1 
-1.561896	 1.280927	 3 
-1.748276	 -2.846216	 2 
0.494226	 -0.203783	 3 
0.919586	 0.298958	 3 
4.161849	 2.109629	 1 
-0.198390	 2.551121	 3 
1.004086	 2.881481	 3 
3.222593	 4.071825	 1 
-1.877653	 3.285976	 3 
0.528278	 3.307606	 3 
3.500666	 4.602518	 1 
2.639178	 -2.120274	 2 
-1.113893	 2.467582	 3 
0.829377	 3.422958	 3 
0.832498	 2.348111	 3 
0.571537	 3.432339	 3 
1.050891	 -3.330054	 2 
1.343743	 3.452348	 3 
3.586549	 4.539207	 1 
-1.495888	 1.179235	 3 
1.142953	 1.133750	 2 
0.654986	 0.420624	 3 
0.743760	 0.392479	 3 
0.571149	 0.053030	 2 
2.807687	 0.826278	 1 
2.187159	 1.935315	 3 
1.766327	 3.333007	 1 
0.416983	 1.222312	 3 
1.797903	 0.690246	 3 
0.981310	 0.483045	 3 
-2.955471	 0.308368	 3 
4.242754	 2.693739	 1 
-1.087639	 1.817518	 3 
0.452882	 1.912186	 3 
-0.697705	 5.468096	 3 
2.462447	 4.853328	 1 
2.757296	 2.918137	 1 
0.531694	 4.025288	 1 
-0.902370	 0.917209	 3 
0.476273	 -0.245973	 2 
-0.642326	 1.421607	 3 
3.730802	 -2.337408	 2 
-1.455347	 -2.327285	 3 
0.759199	 -2.491612	 2 
2.392343	 4.118834	 1 
5.344972	 3.383752	 1 
0.296533	 1.413023	 1 
-1.711555	 4.800366	 3 
2.301603	 -2.735518	 2 
0.798461	 0.441244	 2 
0.260345	 0.130333	 3 
1.512438	 4.424763	 3 
